Picture ID;Category;Description;WordNet_1;WordNet_2;WordNet_3;WordNet_4;WordNet_5;WordNet_6;WordNet_7;;;;;;;;;;;;;;
Objects_245_h;Objects;keyboard;{03614007} <noun.artifact> keyboard1#1 -- (device consisting of a set of keys on a piano or organ or typewriter or typesetting machine or computer or the like);{03179701} <noun.artifact> desk#1 -- (a piece of furniture with a writing surface and usually drawers or other compartments);;;;;;;;;;;;;;;;;;;
Objects_246_h;Objects;mouse;"{03793489} <noun.artifact> mouse#4, computer mouse#1 -- (a hand-operated electronic device that controls the coordinates of a cursor on your computer screen as you move it around on a pad; on the bottom of the device is a ball that rolls on the surface of the pad; ""a mouse takes much more room than a trackball"")";{03614007} <noun.artifact> keyboard1#1 -- (device consisting of a set of keys on a piano or organ or typewriter or typesetting machine or computer or the like);{03179701} <noun.artifact> desk#1 -- (a piece of furniture with a writing surface and usually drawers or other compartments);"{00393105} <adj.all> white1#1 (vs. black1#1) -- (being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light; ""as white as fresh snow""; ""a bride's white dress"")";;;;;;;;;;;;;;;;;
Objects_247_h;Objects;mouse;"{03793489} <noun.artifact> mouse#4, computer mouse#1 -- (a hand-operated electronic device that controls the coordinates of a cursor on your computer screen as you move it around on a pad; on the bottom of the device is a ball that rolls on the surface of the pad; ""a mouse takes much more room than a trackball"")";"{00392812} <adj.all> black1#1 (vs. white1#1) -- (being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light; ""black leather jackets""; ""as black as coal""; ""rich black soil"")";{04435180} <noun.artifact> tile#1 -- (a flat thin rectangular slab (as of fired clay or rubber or linoleum) used to cover surfaces);;;;;;;;;;;;;;;;;;
Objects_248_h;Objects;switch;{04372370} <noun.artifact> switch1#1, electric switch#1, electrical switch#1 -- (control consisting of a mechanical or electrical or electronic device for making or breaking or changing the connections in a circuit);;;;;;;;;;;;;;;;;;;;
Objects_249_v;Objects;bottles;"{02876657} <noun.artifact> bottle#1 -- (a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped)";"{02883344} <noun.artifact> box#1 -- (a (usually rectangular) container; may have a lid; ""he rummaged through a box of spare parts"")";{07963208} <noun.group> haystack#1, hayrick#1, rick#2 -- (a stack of hay);;;;;;;;;;;;;;;;;;
Objects_250_h;Objects;sculpture;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{00381097} <adj.all> red1#1, reddish#1, ruddy#2, blood-red#1, carmine#1, cerise#1, cherry#1, cherry-red#1, crimson#1, ruby#1, ruby-red#1, scarlet#1 -- (of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies)";;;;;;;;;;;;;;;;;;
Objects_251_v;Objects;buttons;{02928608} <noun.artifact> button#1 -- (a round fastener sewn to shirts and coats etc to fit through buttonholes);"{02883344} <noun.artifact> box#1 -- (a (usually rectangular) container; may have a lid; ""he rummaged through a box of spare parts"")";;;;;;;;;;;;;;;;;;;
Objects_252_h;Objects;objects;"{00002684} <noun.Tops> object#1, physical object#1 -- (a tangible and visible entity; an entity that can cast a shadow; ""it was full of rackets, balls and other objects"")";"{04546855} <noun.artifact> wall#1 -- (an architectural partition with a height and length greater than its thickness; used to divide or enclose an area or to support another structure; ""the south wall had a small window""; ""the walls were covered with pictures"")";;;;;;;;;;;;;;;;;;;
Objects_253_v;Objects;shoes;{04199027} <noun.artifact> shoe#1 -- (footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material);"{12102133} <noun.plant> grass#1 -- (narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay)";;;;;;;;;;;;;;;;;;;
Objects_254_h;Objects;handwork;{03485655} <noun.artifact> handicraft#1, handcraft#1, handiwork#1, handwork#1 -- (a work produced by hand labor);{03959485} <noun.artifact> plate#4 -- (dish on which food is served or from which food is eaten);;;;;;;;;;;;;;;;;;;
Objects_255_v;Objects;shoes;{04199027} <noun.artifact> shoe#1 -- (footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material);;;;;;;;;;;;;;;;;;;;
Objects_256_h;Objects;sculptures;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);"{02324045} <noun.animal> rabbit#1, coney1#4, cony1#3 -- (any of various burrowing animals of the family Leporidae having long ears and short tails; some domesticated and raised for pets or food)";{04587648} <noun.artifact> window#1 -- (a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air);;;;;;;;;;;;;;;;;;
Objects_257_h;Objects;sculptures;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);;;;;;;;;;;;;;;;;;;;
Objects_258_h;Objects;shoes;{04199027} <noun.artifact> shoe#1 -- (footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material);"{15101854} <noun.substance> board#2, plank#1 -- (a stout length of sawn timber; made in a wide variety of sizes and used for many purposes)";"{02774152} <noun.artifact> bag2#4, handbag#1, pocketbook#4, purse#1 -- (a container used for carrying money and small personal items or accessories (especially by women); ""she reached into her bag and found a comb"")";;;;;;;;;;;;;;;;;;
Objects_259_h;Objects;shoes;{04199027} <noun.artifact> shoe#1 -- (footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material);"{14516082} <noun.state> showcase#1, show window#1 -- (a setting in which something can be displayed to best effect; ""it was a showcase for democracy in Africa"")";;;;;;;;;;;;;;;;;;;
Objects_260_h;Objects;toy;{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with);{03614007} <noun.artifact> keyboard1#1 -- (device consisting of a set of keys on a piano or organ or typewriter or typesetting machine or computer or the like);;;;;;;;;;;;;;;;;;;
Objects_261_h;Objects;shoes;{04199027} <noun.artifact> shoe#1 -- (footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material);"{14516082} <noun.state> showcase#1, show window#1 -- (a setting in which something can be displayed to best effect; ""it was a showcase for democracy in Africa"")";;;;;;;;;;;;;;;;;;;
Objects_262_h;Objects;fountain;{03388043} <noun.artifact> fountain2#1 -- (a structure from which an artificially produced jet of water arises);"{02913152} <noun.artifact> building#1, edifice#1 -- (a structure that has a roof and walls and stands more or less permanently in one place; ""there was a three-story building on the corner""; ""it was an imposing edifice"")";;;;;;;;;;;;;;;;;;;
Objects_263_h;Objects;handwork;{03485655} <noun.artifact> handicraft#1, handcraft#1, handiwork#1, handwork#1 -- (a work produced by hand labor);;;;;;;;;;;;;;;;;;;;
Objects_264_v;Objects;carousel;{02966193} <noun.artifact> carousel#2, carrousel#2, merry-go-round#2, roundabout1#2, whirligig#2 -- (a large, rotating machine with seats for children to ride or amusement);;;;;;;;;;;;;;;;;;;;
Objects_265_h;Objects;handwork;{03485655} <noun.artifact> handicraft#1, handcraft#1, handiwork#1, handwork#1 -- (a work produced by hand labor);;;;;;;;;;;;;;;;;;;;
Objects_266_h;Objects;sculpture;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);{02403325} <noun.animal> bull1#1 -- (uncastrated adult male of domestic cattle);;;;;;;;;;;;;;;;;;;
Objects_267_v;Objects;shoes;{04199027} <noun.artifact> shoe#1 -- (footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_268_h;Objects;leaves;{13152742} <noun.plant> leaf#1, leafage#1, foliage#1 -- (the main organ of photosynthesis and transpiration in higher plants);"{02881193} <noun.artifact> bowl1#1 -- (a round vessel that is open at the top; used chiefly for holding food or liquids;)";;;;;;;;;;;;;;;;;;;
Objects_269_h;Objects;sculpture;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);;;;;;;;;;;;;;;;;;;;
Objects_270_h;Objects;toys;{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with);;;;;;;;;;;;;;;;;;;;
Objects_271_h;Objects;toys;{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with);;;;;;;;;;;;;;;;;;;;
Objects_272_h;Objects;sculptures;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);"{02576489} <adj.all> wooden#1 -- (made or consisting of (entirely or in part) or employing wood; ""a wooden box""; ""an ancient cart with wooden wheels"")";"{12102133} <noun.plant> grass#1 -- (narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay)";;;;;;;;;;;;;;;;;;
Objects_273_h;Objects;sculptures;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);{04251983} <noun.artifact> snowman#1 -- (a figure of a person made of packed snow);{15043763} <noun.substance> snow#2 -- (a layer of snowflakes (white crystals of frozen water) covering the ground);;;;;;;;;;;;;;;;;;
Objects_274_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{00679147} <adj.all> damaged#1 (vs. undamaged#1) -- (harmed or injured or spoiled; ""I won't buy damaged goods""; ""the storm left a wake of badly damaged buildings"")";;;;;;;;;;;;;;;;;;;
Objects_275_v;Objects;crashed car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{01561819} <verb.contact> crash#3, ram1#3 -- (undergo damage or destruction on impact; ""the plane crashed into the ocean""; ""The car crashed into the lamp post"")";;;;;;;;;;;;;;;;;;;
Objects_276_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";{15043763} <noun.substance> snow#2 -- (a layer of snowflakes (white crystals of frozen water) covering the ground);"{00370869} <adj.all> blue#1, bluish#1, blueish#1 -- (of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky; ""October's bright blue weather""- Helen Hunt Jackson; ""a blue flame""; ""blue haze of tobacco smoke"")";;;;;;;;;;;;;;;;;;
Objects_277_h;Objects;rusted car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{02053094} <adj.all> rusty#1 -- (covered with or consisting of rust; ""a rusty machine""; ""rusty deposits"")";;;;;;;;;;;;;;;;;;;
Objects_278_h;Objects;bicycles;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);;;;;;;;;;;;;;;;;;;;
Objects_279_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_280_v;Objects;icicle;{14915928} <noun.substance> icicle#1 -- (ice resembling a pendent spear, formed by the freezing of dripping water);"{04440749} <noun.artifact> tire#1, tyre#2 -- (hoop that covers a wheel; ""automobile tires are usually made of rubber and filled with compressed air"")";;;;;;;;;;;;;;;;;;;
Objects_281_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";{04520170} <noun.artifact> van#5 -- (a truck with an enclosed cargo space);"{00679147} <adj.all> damaged#1 (vs. undamaged#1) -- (harmed or injured or spoiled; ""I won't buy damaged goods""; ""the storm left a wake of badly damaged buildings"")";;;;;;;;;;;;;;;;;;
Objects_282_h;Objects;rust;{14889479} <noun.substance> rust#1 -- (a red or brown oxide coating on iron or steel caused by the action of oxygen and moisture);"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{04440749} <noun.artifact> tire#1, tyre#2 -- (hoop that covers a wheel; ""automobile tires are usually made of rubber and filled with compressed air"")";;;;;;;;;;;;;;;;;;
Objects_283_h;Objects;crashed car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{01561819} <verb.contact> crash#3, ram1#3 -- (undergo damage or destruction on impact; ""the plane crashed into the ocean""; ""The car crashed into the lamp post"")";{04335435} <noun.artifact> streetcar#1, tram1#3, tramcar1#2, trolley#1, trolley car#1 -- (a wheeled vehicle that runs on rails and is propelled by electricity);;;;;;;;;;;;;;;;;;
Objects_284_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";{15043763} <noun.substance> snow#2 -- (a layer of snowflakes (white crystals of frozen water) covering the ground);;;;;;;;;;;;;;;;;;;
Objects_285_h;Objects;crashed motorcycle;{03790512} <noun.artifact> motorcycle#1, bike2#1 -- (a motor vehicle with two wheels and a strong frame);"{01561819} <verb.contact> crash#3, ram1#3 -- (undergo damage or destruction on impact; ""the plane crashed into the ocean""; ""The car crashed into the lamp post"")";{09448361} <noun.object> stream#1, watercourse1#2 -- (a natural body of running water flowing on or under the earth);;;;;;;;;;;;;;;;;;
Objects_286_h;Objects;rusted car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{02052983} <adj.all> rusted#1 (vs. rustless#1) -- (having accumulated rust; ""rusted hinges"")";{14844693} <noun.substance> soil1#2, dirt1#1 -- (the part of the earth's surface consisting of humus and disintegrated rock);;;;;;;;;;;;;;;;;;
Objects_287_h;Objects;bicycle frame;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{04226537} <noun.artifact> skeleton#4, skeletal frame#1, frame1#9, underframe#1 -- (the internal supporting structure that gives an artifact its shape; ""the building has a steel skeleton"")";;;;;;;;;;;;;;;;;;;
Objects_288_h;Objects;scooter;{03791053} <noun.artifact> motor scooter#1, scooter1#3 -- (a wheeled vehicle with small wheels and a low-powered gasoline engine geared to the rear wheel);"{00393105} <adj.all> white1#1 (vs. black1#1) -- (being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light; ""as white as fresh snow""; ""a bride's white dress"")";"{01694223} <adj.all> covered#1 (vs. bare#4) -- (overlaid or spread or topped with or enclosed within something; sometimes used as a combining form; ""women with covered faces""; ""covered wagons""; ""a covered balcony"")";;;;;;;;;;;;;;;;;;
Objects_289_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);{03327234} <noun.artifact> fence#1, fencing#1 -- (a barrier that serves to enclose an area);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;
Objects_290_h;Objects;jet planes;{03595860} <noun.artifact> jet#1, jet plane#1, jet-propelled plane#1 -- (an airplane powered by one or more jet engines);;;;;;;;;;;;;;;;;;;;
Objects_291_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";{08505573} <noun.location> desert#1 -- (arid land with little or no vegetation);;;;;;;;;;;;;;;;;;;
Objects_292_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_293_h;Objects;rusted car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{02052983} <adj.all> rusted#1 (vs. rustless#1) -- (having accumulated rust; ""rusted hinges"")";{04490091} <noun.artifact> truck#1, motortruck#1 -- (an automotive vehicle suitable for hauling);;;;;;;;;;;;;;;;;;
Objects_294_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);;;;;;;;;;;;;;;;;;;;
Objects_295_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_296_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_297_h;Objects;scooter;{03791053} <noun.artifact> motor scooter#1, scooter1#3 -- (a wheeled vehicle with small wheels and a low-powered gasoline engine geared to the rear wheel);"{00370869} <adj.all> blue#1, bluish#1, blueish#1 -- (of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky; ""October's bright blue weather""- Helen Hunt Jackson; ""a blue flame""; ""blue haze of tobacco smoke"")";;;;;;;;;;;;;;;;;;;
Objects_298_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";{04520170} <noun.artifact> van#5 -- (a truck with an enclosed cargo space);{00143589} <adj.all> armored1#1 (vs. unarmored1#2), armoured1#2 -- (protected by armor (used of persons or things military));;;;;;;;;;;;;;;;;;
Objects_299_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);{03327234} <noun.artifact> fence#1, fencing#1 -- (a barrier that serves to enclose an area);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;
Objects_300_h;Objects;jet planes;{03595860} <noun.artifact> jet#1, jet plane#1, jet-propelled plane#1 -- (an airplane powered by one or more jet engines);;;;;;;;;;;;;;;;;;;;
Objects_301_h;Objects;jet planes;{03595860} <noun.artifact> jet#1, jet plane#1, jet-propelled plane#1 -- (an airplane powered by one or more jet engines);;;;;;;;;;;;;;;;;;;;
Objects_302_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_303_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{00385756} <adj.all> yellow#1, yellowish#1, xanthous#1 -- (of the color intermediate between green and orange in the color spectrum; of something resembling the color of an egg yolk)";"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;
Objects_304_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{00392812} <adj.all> black1#1 (vs. white1#1) -- (being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light; ""black leather jackets""; ""as black as coal""; ""rich black soil"")";"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;
Objects_305_h;Objects;scooter;{04562122} <noun.artifact> water scooter#1, sea scooter#1, scooter3#1 -- (a motorboat resembling a motor scooter);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_306_h;Objects;boat;{02858304} <noun.artifact> boat#1 -- (a small vessel for travel on water);"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Objects_307_v;Objects;mower;{03649909} <noun.artifact> lawn mower#1, mower#1 -- (garden tool for mowing grass on lawns);"{00381097} <adj.all> red1#1, reddish#1, ruddy#2, blood-red#1, carmine#1, cerise#1, cherry#1, cherry-red#1, crimson#1, ruby#1, ruby-red#1, scarlet#1 -- (of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies)";;;;;;;;;;;;;;;;;;;
Objects_308_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{00392812} <adj.all> black1#1 (vs. white1#1) -- (being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light; ""black leather jackets""; ""as black as coal""; ""rich black soil"")";"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;
Objects_309_h;Objects;motorcycle;{03790512} <noun.artifact> motorcycle#1, bike2#1 -- (a motor vehicle with two wheels and a strong frame);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_310_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";;;;;;;;;;;;;;;;;;;;
Objects_311_h;Objects;bus;"{02924116} <noun.artifact> bus#1, autobus#1, coach2#5, charabanc#1, double-decker#1, jitney#1, motorbus#1, motorcoach#1, omnibus#2, passenger vehicle#1 -- (a vehicle carrying many passengers; used for public transport; ""he always rode the bus to work"")";"{00393105} <adj.all> white1#1 (vs. black1#1) -- (being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light; ""as white as fresh snow""; ""a bride's white dress"")";;;;;;;;;;;;;;;;;;;
Objects_312_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";;;;;;;;;;;;;;;;;;;;
Objects_313_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";{04520170} <noun.artifact> van#5 -- (a truck with an enclosed cargo space);"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;
Objects_314_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";{04285965} <noun.artifact> sport utility#1, sport utility vehicle#1, S.U.V.#1, SUV#1 -- (a high-performance four-wheel drive car built on a truck chassis);;;;;;;;;;;;;;;;;;;
Objects_315_h;Objects;trains;"{04468005} <noun.artifact> train#1, railroad train#1 -- (public transport provided by a line of railway cars coupled together and drawn by a locomotive; ""express trains don't stop at Princeton Junction"")";{03684823} <noun.artifact> locomotive#1, engine1#3, locomotive engine#1, railway locomotive#1 -- (a wheeled vehicle consisting of a self-propelled engine that is used to draw trains along railway tracks);;;;;;;;;;;;;;;;;;;
Objects_316_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_317_h;Objects;helicopter;{03512147} <noun.artifact> helicopter#1, chopper1#3, whirlybird#1, eggbeater1#1 -- (an aircraft without wings that obtains its lift from the rotation of overhead blades);"{09361517} <noun.object> mountainside#1, versant#1 -- (the side or slope of a mountain; ""conifer forests cover the eastern versant"")";;;;;;;;;;;;;;;;;;;
Objects_318_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{00679147} <adj.all> damaged#1 (vs. undamaged#1) -- (harmed or injured or spoiled; ""I won't buy damaged goods""; ""the storm left a wake of badly damaged buildings"")";"{00381097} <adj.all> red1#1, reddish#1, ruddy#2, blood-red#1, carmine#1, cerise#1, cherry#1, cherry-red#1, crimson#1, ruby#1, ruby-red#1, scarlet#1 -- (of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies)";;;;;;;;;;;;;;;;;;
Objects_319_h;Objects;bicycle;{02834778} <noun.artifact> bicycle#1, bike#2, wheel6#7, cycle#6 -- (a wheeled vehicle that has two wheels and is moved by foot pedals);"{00381097} <adj.all> red1#1, reddish#1, ruddy#2, blood-red#1, carmine#1, cerise#1, cherry#1, cherry-red#1, crimson#1, ruby#1, ruby-red#1, scarlet#1 -- (of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies)";"{02826877} <adj.pert> electric#1, electrical1#2 -- (using or providing or producing or transmitting or operated by electricity; ""electric current""; ""electric wiring""; ""electrical appliances""; ""an electrical storm"")";;;;;;;;;;;;;;;;;;
Objects_320_h;Objects;car;"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";"{00381097} <adj.all> red1#1, reddish#1, ruddy#2, blood-red#1, carmine#1, cerise#1, cherry#1, cherry-red#1, crimson#1, ruby#1, ruby-red#1, scarlet#1 -- (of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies)";;;;;;;;;;;;;;;;;;;
